cust_id,item_purchased,category,purchase_amount,size,color,season,review_rating,shipping_type,discount_applied,promo
1861,25,2,45,2,20,3,24,4,2,2
1862,21,3,41,1,16,1,12,5,2,2
1863,7,1,17,2,22,4,22,2,2,2
1864,15,3,2,3,15,2,19,1,2,2
1865,1,1,53,1,6,1,8,1,2,2
1866,14,2,43,1,20,3,14,6,2,2
1867,25,2,25,4,7,4,18,5,2,2
1868,20,2,33,2,4,1,10,1,2,2
1869,7,1,39,2,20,2,23,4,2,2
1870,3,2,58,1,1,2,15,1,2,2
1871,3,2,80,3,23,2,19,6,2,2
1872,12,2,77,4,23,1,3,5,2,2
1873,25,2,45,2,11,3,22,5,2,2
1874,24,2,25,4,19,1,5,2,2,2
1875,14,2,14,3,18,1,12,3,2,2
1876,4,3,52,2,4,4,15,4,2,2
1877,20,2,17,2,8,1,2,5,2,2
1878,7,1,43,3,17,1,12,2,2,2
1879,22,2,10,3,12,3,10,6,2,2
1880,25,2,14,3,5,2,11,2,2,2
1881,3,2,14,3,25,1,7,1,2,2
1882,3,2,22,2,19,4,19,5,2,2
1883,16,1,35,3,3,4,26,6,2,2
1884,1,1,39,2,6,2,25,6,2,2
1885,19,2,11,1,17,3,19,4,2,2
1886,13,1,34,1,13,4,20,5,2,2
1887,7,1,72,3,1,2,20,4,2,2
1888,10,2,25,4,7,1,11,2,2,2
1889,10,2,70,4,22,4,10,3,2,2
1890,20,2,38,3,16,2,1,4,2,2
1891,23,1,38,2,11,2,10,6,2,2
1892,13,1,55,2,8,3,2,4,2,2
1893,11,4,11,2,3,1,22,1,2,2
1894,6,2,1,3,19,3,13,2,2,2
1895,10,2,71,2,18,1,1,3,2,2
1896,12,2,42,3,10,1,21,2,2,2
1897,15,3,32,2,7,1,5,5,2,2
1898,23,1,78,3,21,4,5,3,2,2
1899,14,2,78,3,12,1,11,4,2,2
1900,19,2,21,3,13,4,18,6,2,2
1901,13,1,66,1,3,3,9,3,2,2
1902,22,2,57,1,1,4,15,6,2,2
1903,15,3,3,1,14,2,26,6,2,2
1904,14,2,44,2,7,3,9,5,2,2
1905,25,2,52,1,20,2,18,3,2,2
1906,4,3,16,2,21,3,25,1,2,2
1907,1,1,11,2,9,2,22,1,2,2
1908,20,2,55,3,15,1,24,6,2,2
1909,16,1,52,4,5,4,3,4,2,2
1910,24,2,65,1,2,2,19,6,2,2
1911,15,3,19,1,25,1,14,2,2,2
1912,13,1,62,2,8,2,25,2,2,2
1913,24,2,37,1,5,4,10,1,2,2
1914,20,2,29,2,16,4,12,2,2,2
1915,19,2,78,3,9,1,10,5,2,2
1916,1,1,55,2,12,1,23,1,2,2
1917,10,2,31,1,1,4,6,4,2,2
1918,20,2,52,3,2,4,10,3,2,2
1919,20,2,14,1,18,3,22,5,2,2
1920,1,1,37,2,14,3,7,2,2,2
1921,3,2,65,2,18,2,4,5,2,2
1922,17,2,17,2,9,1,11,6,2,2
1923,7,1,44,1,16,3,22,5,2,2
1924,15,3,17,4,3,3,19,5,2,2
1925,11,4,44,2,8,1,24,3,2,2
1926,21,3,13,3,2,4,5,2,2,2
1927,1,1,74,2,20,2,6,2,2,2
1928,14,2,10,2,17,3,5,5,2,2
1929,23,1,73,1,11,3,13,5,2,2
1930,12,2,14,3,4,1,23,5,2,2
1931,14,2,33,3,22,2,11,6,2,2
1932,13,1,23,1,14,2,3,6,2,2
1933,10,2,17,2,24,2,26,3,2,2
1934,15,3,48,3,23,3,17,4,2,2
1935,11,4,24,3,7,4,3,3,2,2
1936,3,2,49,4,23,2,24,3,2,2
1937,13,1,41,1,21,3,19,1,2,2
1938,22,2,34,2,14,3,21,1,2,2
1939,12,2,4,3,3,2,14,5,2,2
1940,7,1,38,3,12,4,13,6,2,2
1941,9,1,70,3,8,1,15,1,2,2
1942,18,3,80,4,16,4,9,5,2,2
1943,14,2,9,2,6,1,10,2,2,2
1944,22,2,34,3,23,3,14,4,2,2
1945,10,2,26,2,7,4,3,3,2,2
1946,10,2,19,2,7,4,5,1,2,2
1947,14,2,30,2,24,3,21,5,2,2
1948,17,2,13,2,8,3,2,6,2,2
1949,25,2,18,3,4,4,7,4,2,2
1950,6,2,61,3,8,4,23,6,2,2
1951,1,1,59,3,3,3,22,3,2,2
1952,7,1,34,3,7,3,3,4,2,2
1953,18,3,63,3,25,3,22,1,2,2
1954,20,2,14,4,9,2,24,5,2,2
1955,7,1,58,2,17,4,18,3,2,2
1956,10,2,37,2,17,4,25,2,2,2
1957,22,2,18,2,17,4,25,2,2,2
1958,7,1,35,2,6,2,21,6,2,2
1959,19,2,48,2,8,4,3,6,2,2
1960,18,3,71,2,24,1,7,6,2,2
1961,12,2,53,3,19,3,9,1,2,2
1962,4,3,40,3,2,3,2,3,2,2
1963,9,1,26,2,20,1,20,5,2,2
1964,19,2,11,3,17,2,15,5,2,2
1965,14,2,32,1,6,3,22,2,2,2
1966,24,2,71,2,24,1,25,2,2,2
1967,11,4,76,4,18,4,13,2,2,2
1968,6,2,62,3,25,1,13,5,2,2
1969,17,2,51,1,3,2,18,5,2,2
1970,6,2,13,1,6,4,11,4,2,2
1971,2,1,75,2,10,2,5,4,2,2
1972,9,1,10,4,10,2,10,4,2,2
1973,1,1,12,2,20,3,9,2,2,2
1974,20,2,1,4,19,1,21,5,2,2
1975,7,1,25,2,16,4,22,1,2,2
1976,11,4,58,3,22,1,5,2,2,2
1977,8,1,32,2,17,2,8,4,2,2
1978,15,3,30,2,21,3,2,3,2,2
1979,23,1,59,3,12,2,14,6,2,2
1980,12,2,79,3,3,2,4,6,2,2
1981,15,3,75,2,9,4,20,6,2,2
1982,18,3,72,3,23,3,23,2,2,2
1983,23,1,58,2,22,3,3,1,2,2
1984,16,1,78,2,17,3,2,4,2,2
1985,20,2,39,2,2,3,10,1,2,2
1986,7,1,78,2,7,2,15,1,2,2
1987,5,4,29,3,9,3,10,1,2,2
1988,2,1,4,4,24,3,10,2,2,2
1989,14,2,60,2,7,4,15,3,2,2
1990,13,1,23,1,5,2,16,2,2,2
1991,1,1,76,3,24,2,10,1,2,2
1992,21,3,10,2,4,3,13,4,2,2
1993,10,2,79,3,7,4,25,1,2,2
1994,3,2,77,1,18,2,26,2,2,2
1995,23,1,47,2,4,1,5,4,2,2
1996,4,3,61,1,21,2,6,5,2,2
1997,21,3,8,3,10,3,9,4,2,2
1998,1,1,6,2,18,1,23,2,2,2
1999,14,2,26,2,15,1,10,1,2,2
2000,22,2,70,3,10,4,22,1,2,2
2001,2,1,8,2,11,4,12,1,2,2
2002,23,1,71,1,18,4,2,3,2,2
2003,17,2,46,2,19,3,3,2,2,2
2004,21,3,53,1,3,2,7,2,2,2
2005,18,3,51,3,3,1,8,1,2,2
2006,15,3,63,2,6,4,10,6,2,2
2007,16,1,78,1,17,1,20,2,2,2
2008,17,2,6,2,20,3,8,1,2,2
2009,20,2,29,2,8,2,1,3,2,2
2010,4,3,80,2,10,3,14,4,2,2
2011,24,2,2,2,13,3,20,1,2,2
2012,15,3,75,2,1,2,13,2,2,2
2013,12,2,34,3,9,1,8,6,2,2
2014,1,1,51,2,16,4,25,5,2,2
2015,20,2,7,3,2,3,15,5,2,2
2016,2,1,63,1,17,3,21,4,2,2
2017,18,3,28,1,23,4,10,5,2,2
2018,22,2,13,1,9,4,17,4,2,2
2019,1,1,78,1,7,1,21,6,2,2
2020,17,2,49,1,19,4,23,6,2,2
2021,24,2,4,2,1,4,24,4,2,2
2022,8,1,14,2,9,4,20,5,2,2
2023,13,1,19,1,2,4,16,6,2,2
2024,22,2,49,1,21,4,17,6,2,2
2025,22,2,4,3,20,1,13,2,2,2
2026,17,2,10,2,22,3,6,2,2,2
2027,16,1,16,2,15,4,12,2,2,2
2028,18,3,54,1,7,1,24,5,2,2
2029,18,3,65,4,18,1,13,1,2,2
2030,16,1,4,2,17,2,22,4,2,2
2031,23,1,48,1,9,3,4,5,2,2
2032,22,2,32,3,5,2,16,5,2,2
2033,3,2,17,2,13,4,18,4,2,2
2034,12,2,36,3,14,3,12,2,2,2
2035,19,2,11,2,16,2,5,6,2,2
2036,25,2,51,1,25,3,17,2,2,2
2037,3,2,44,1,11,4,7,4,2,2
2038,2,1,68,1,9,3,19,2,2,2
2039,3,2,51,3,15,2,20,4,2,2
2040,25,2,32,2,14,2,7,4,2,2
2041,13,1,6,4,8,2,5,3,2,2
2042,11,4,13,1,11,4,8,4,2,2
2043,18,3,33,2,19,2,16,1,2,2
2044,7,1,14,2,5,3,3,5,2,2
2045,12,2,49,3,15,2,6,3,2,2
2046,13,1,1,2,19,1,20,2,2,2
2047,14,2,13,2,13,4,4,3,2,2
2048,13,1,63,2,20,3,7,6,2,2
2049,21,3,45,4,17,4,15,2,2,2
2050,4,3,5,3,3,1,3,5,2,2
2051,9,1,77,2,21,3,10,6,2,2
2052,25,2,75,3,2,2,14,3,2,2
2053,1,1,29,2,8,4,13,1,2,2
2054,23,1,41,1,18,2,21,1,2,2
2055,24,2,37,4,7,2,5,2,2,2
2056,8,1,14,2,20,1,10,1,2,2
2057,1,1,27,3,3,2,20,1,2,2
2058,22,2,18,3,25,2,18,5,2,2
2059,17,2,79,2,4,4,9,6,2,2
2060,19,2,31,4,1,2,13,2,2,2
2061,2,1,44,2,3,1,8,4,2,2
2062,24,2,51,1,12,3,2,6,2,2
2063,5,4,44,3,20,1,4,5,2,2
2064,19,2,67,2,6,1,5,5,2,2
2065,18,3,80,2,9,3,16,1,2,2
2066,21,3,21,2,3,2,5,3,2,2
2067,21,3,73,2,14,1,23,6,2,2
2068,14,2,2,4,1,1,7,1,2,2
2069,13,1,62,4,2,3,15,6,2,2
2070,25,2,63,2,10,1,10,3,2,2
2071,13,1,69,4,19,2,7,2,2,2
2072,11,4,81,1,25,1,24,6,2,2
2073,1,1,47,2,1,4,15,4,2,2
2074,2,1,6,1,9,4,11,4,2,2
2075,16,1,34,2,24,3,7,3,2,2
2076,24,2,9,1,22,1,23,2,2,2
2077,7,1,4,1,10,1,22,3,2,2
2078,16,1,15,3,15,1,9,3,2,2
2079,6,2,23,2,3,2,8,4,2,2
2080,12,2,5,3,23,3,7,4,2,2
2081,23,1,28,1,8,1,11,3,2,2
2082,5,4,59,1,6,2,19,5,2,2
2083,12,2,70,2,25,3,5,3,2,2
2084,16,1,40,3,15,1,3,6,2,2
2085,3,2,75,1,4,3,16,5,2,2
2086,12,2,30,2,21,1,22,3,2,2
2087,6,2,70,3,1,3,23,1,2,2
2088,9,1,72,2,3,3,23,5,2,2
2089,15,3,70,3,15,2,16,5,2,2
2090,11,4,38,3,7,2,12,3,2,2
2091,22,2,52,1,21,4,10,3,2,2
2092,12,2,78,4,1,1,6,4,2,2
2093,15,3,26,2,20,1,2,4,2,2
2094,6,2,72,2,13,2,18,6,2,2
2095,22,2,6,2,10,2,10,5,2,2
2096,10,2,44,2,8,1,16,6,2,2
2097,6,2,33,3,3,3,23,3,2,2
2098,21,3,24,1,6,4,15,4,2,2
2099,25,2,9,2,24,3,9,1,2,2
2100,25,2,59,3,9,3,5,2,2,2
2101,24,2,12,2,20,2,20,3,2,2
2102,17,2,4,2,3,4,12,4,2,2
2103,9,1,6,2,4,2,21,6,2,2
2104,14,2,67,1,19,3,13,6,2,2
2105,18,3,69,2,7,2,4,3,2,2
2106,7,1,16,2,20,2,21,3,2,2
2107,13,1,15,2,8,1,20,5,2,2
2108,14,2,56,2,2,4,9,5,2,2
2109,10,2,27,4,1,4,18,2,2,2
2110,13,1,12,3,16,1,3,3,2,2
2111,22,2,74,3,6,2,15,6,2,2
2112,23,1,66,4,17,2,2,3,2,2
2113,2,1,49,2,11,1,21,1,2,2
2114,6,2,21,2,4,2,3,6,2,2
2115,17,2,32,2,12,4,5,5,2,2
2116,16,1,66,2,23,4,10,6,2,2
2117,11,4,4,2,21,3,5,2,2,2
2118,6,2,9,3,4,3,14,3,2,2
2119,22,2,25,2,14,1,18,1,2,2
2120,13,1,38,2,10,2,11,6,2,2
2121,16,1,79,1,19,1,7,4,2,2
2122,1,1,49,2,14,4,11,1,2,2
2123,11,4,17,3,21,1,16,2,2,2
2124,5,4,52,3,6,2,13,2,2,2
2125,20,2,41,2,21,1,18,4,2,2
2126,5,4,68,2,1,1,24,6,2,2
2127,18,3,19,4,12,4,17,2,2,2
2128,4,3,26,2,10,2,21,1,2,2
2129,5,4,28,3,6,1,3,1,2,2
2130,20,2,38,3,15,1,4,6,2,2
2131,1,1,49,3,23,3,13,3,2,2
2132,19,2,33,2,19,1,12,2,2,2
2133,20,2,68,2,12,1,23,1,2,2
2134,9,1,15,2,14,3,14,5,2,2
2135,15,3,22,4,13,4,5,5,2,2
2136,23,1,75,1,25,4,22,4,2,2
2137,23,1,74,2,19,3,4,5,2,2
2138,22,2,32,4,18,4,22,1,2,2
2139,24,2,23,2,21,1,4,4,2,2
2140,4,3,76,2,19,4,6,3,2,2
2141,8,1,71,2,4,1,13,5,2,2
2142,6,2,79,2,16,4,17,1,2,2
2143,9,1,20,2,13,4,19,4,2,2
2144,15,3,47,3,19,1,14,4,2,2
2145,18,3,4,3,15,4,13,3,2,2
2146,20,2,54,1,24,4,24,5,2,2
2147,23,1,4,4,24,3,22,5,2,2
2148,20,2,24,1,5,1,24,5,2,2
2149,25,2,26,4,22,4,22,1,2,2
2150,15,3,2,3,15,4,16,5,2,2
2151,17,2,21,2,15,2,2,1,2,2
2152,12,2,39,3,4,1,2,1,2,2
2153,19,2,29,3,12,3,21,4,2,2
2154,17,2,75,2,23,1,18,3,2,2
2155,16,1,55,2,23,2,10,6,2,2
2156,8,1,32,3,25,1,13,6,2,2
2157,20,2,64,2,13,4,12,4,2,2
2158,8,1,49,3,22,4,16,4,2,2
2159,7,1,65,4,14,2,22,5,2,2
2160,17,2,39,2,16,1,6,3,2,2
2161,3,2,73,3,5,4,9,2,2,2
2162,6,2,50,1,16,3,14,2,2,2
2163,19,2,29,1,2,3,3,3,2,2
2164,18,3,41,3,8,2,21,2,2,2
2165,15,3,1,1,14,4,24,4,2,2
2166,14,2,36,2,22,3,18,2,2,2
2167,11,4,69,1,18,2,11,2,2,2
2168,20,2,29,3,9,4,25,5,2,2
2169,8,1,55,2,1,2,17,4,2,2
2170,5,4,23,2,4,1,5,4,2,2
2171,24,2,13,2,22,1,16,4,2,2
2172,19,2,79,2,25,3,22,6,2,2
2173,20,2,70,1,11,1,4,6,2,2
2174,7,1,78,1,6,3,26,1,2,2
2175,1,1,30,1,14,2,5,6,2,2
2176,6,2,31,2,20,2,9,3,2,2
2177,2,1,72,1,19,4,10,1,2,2
2178,7,1,74,4,9,4,6,2,2,2
2179,13,1,79,2,7,3,23,5,2,2
2180,22,2,63,3,11,1,5,4,2,2
2181,5,4,18,2,25,3,17,6,2,2
2182,8,1,44,2,2,1,8,3,2,2
2183,3,2,80,2,13,4,3,6,2,2
2184,19,2,18,2,13,2,23,6,2,2
2185,18,3,15,1,7,2,8,3,2,2
2186,19,2,13,2,23,4,1,2,2,2
2187,15,3,4,4,21,4,19,4,2,2
2188,3,2,59,2,23,2,20,3,2,2
2189,5,4,35,2,4,4,23,4,2,2
2190,3,2,75,4,4,1,16,2,2,2
2191,2,1,56,1,13,2,22,2,2,2
2192,3,2,50,1,13,3,14,4,2,2
2193,16,1,16,3,25,4,8,4,2,2
2194,17,2,59,3,22,2,26,2,2,2
2195,22,2,10,2,20,3,11,5,2,2
2196,12,2,43,2,4,1,13,4,2,2
2197,6,2,39,2,8,2,24,4,2,2
2198,4,3,69,2,10,3,13,1,2,2
2199,16,1,61,3,22,3,11,3,2,2
2200,16,1,28,2,13,3,25,6,2,2
2201,7,1,32,3,5,3,23,4,2,2
2202,14,2,6,3,16,2,25,1,2,2
2203,6,2,17,2,19,3,19,4,2,2
2204,6,2,60,2,10,4,7,3,2,2
2205,12,2,22,1,11,4,10,1,2,2
2206,24,2,49,4,19,1,3,2,2,2
2207,15,3,32,3,9,2,2,6,2,2
2208,8,1,19,2,8,1,5,4,2,2
2209,16,1,27,4,23,3,3,1,2,2
2210,15,3,1,4,1,3,21,1,2,2
2211,23,1,6,2,15,3,7,6,2,2
2212,24,2,70,3,18,4,8,3,2,2
2213,14,2,58,2,4,4,9,4,2,2
2214,9,1,75,2,13,1,5,2,2,2
2215,2,1,81,3,7,1,17,5,2,2
2216,15,3,77,2,10,4,3,2,2,2
2217,14,2,17,4,20,4,16,6,2,2
2218,13,1,8,4,19,1,2,6,2,2
2219,23,1,48,2,12,4,11,6,2,2
2220,3,2,72,1,18,1,4,6,2,2
2221,2,1,43,4,1,1,21,6,2,2
2222,19,2,69,4,24,1,6,3,2,2
2223,14,2,47,2,21,3,20,6,2,2
2224,15,3,46,2,8,1,23,4,2,2
2225,7,1,6,3,5,4,19,5,2,2
2226,2,1,45,1,14,2,24,3,2,2
2227,17,2,53,3,3,2,24,6,2,2
2228,16,1,55,1,8,3,20,4,2,2
2229,7,1,31,2,9,1,13,3,2,2
2230,14,2,78,2,20,1,15,2,2,2
2231,21,3,17,1,21,2,14,2,2,2
2232,11,4,30,2,1,1,17,6,2,2
2233,18,3,45,3,11,2,16,6,2,2
2234,3,2,12,4,8,3,21,2,2,2
2235,4,3,47,1,25,4,16,2,2,2
2236,22,2,63,2,8,2,21,1,2,2
2237,25,2,69,2,25,4,3,5,2,2
2238,15,3,15,1,2,3,14,4,2,2
2239,21,3,65,3,1,4,14,5,2,2
2240,13,1,77,3,10,3,14,1,2,2
2241,15,3,52,3,9,4,19,4,2,2
2242,11,4,58,2,18,3,11,3,2,2
2243,20,2,47,2,15,2,14,4,2,2
2244,17,2,2,2,21,4,13,1,2,2
2245,19,2,18,2,7,3,24,1,2,2
2246,22,2,71,3,8,1,25,3,2,2
2247,11,4,77,2,6,1,19,6,2,2
2248,13,1,18,3,21,3,20,4,2,2
2249,25,2,47,2,23,4,10,3,2,2
2250,7,1,26,4,10,2,19,4,2,2
2251,18,3,70,3,17,3,22,6,2,2
2252,18,3,75,3,7,1,14,3,2,2
2253,18,3,77,1,13,3,15,2,2,2
2254,10,2,12,2,4,2,2,6,2,2
2255,2,1,60,2,7,4,18,6,2,2
2256,5,4,20,3,21,2,22,6,2,2
2257,3,2,3,2,22,1,26,5,2,2
2258,20,2,13,3,14,1,18,5,2,2
2259,25,2,52,3,6,4,19,6,2,2
2260,12,2,77,4,1,2,9,3,2,2
2261,16,1,63,2,3,1,25,2,2,2
2262,1,1,57,3,7,2,20,5,2,2
2263,1,1,3,2,9,4,7,1,2,2
2264,16,1,21,4,9,4,11,6,2,2
2265,9,1,73,2,22,3,15,1,2,2
2266,5,4,75,4,25,1,15,6,2,2
2267,6,2,25,2,25,1,19,6,2,2
2268,7,1,30,1,3,2,14,2,2,2
2269,24,2,7,3,5,2,3,1,2,2
2270,20,2,19,2,25,1,20,6,2,2
2271,3,2,53,3,18,2,11,2,2,2
2272,6,2,80,2,9,3,10,3,2,2
2273,11,4,19,3,5,2,16,5,2,2
2274,5,4,77,3,20,4,24,2,2,2
2275,6,2,8,3,22,2,21,4,2,2
2276,19,2,5,2,8,4,20,5,2,2
2277,12,2,63,3,19,3,17,1,2,2
2278,9,1,37,2,1,3,22,4,2,2
2279,7,1,6,2,13,1,14,6,2,2
2280,21,3,48,3,10,2,5,3,2,2
2281,18,3,2,2,19,3,4,5,2,2
2282,10,2,8,4,13,3,6,6,2,2
2283,21,3,78,1,19,1,18,1,2,2
2284,8,1,26,1,2,4,17,3,2,2
2285,3,2,44,4,2,1,17,2,2,2
2286,2,1,81,3,17,3,22,1,2,2
2287,22,2,19,3,3,2,1,6,2,2
2288,3,2,26,3,9,3,6,6,2,2
2289,13,1,72,2,15,1,14,4,2,2
2290,19,2,63,2,15,1,17,3,2,2
2291,4,3,29,3,12,4,9,5,2,2
2292,5,4,11,2,10,2,26,1,2,2
2293,25,2,15,1,1,2,14,4,2,2
2294,24,2,49,3,9,1,9,2,2,2
2295,23,1,76,2,19,4,26,2,2,2
2296,9,1,3,3,1,2,5,1,2,2
2297,7,1,69,2,9,1,1,4,2,2
2298,22,2,64,2,15,3,23,5,2,2
2299,8,1,68,3,6,2,5,1,2,2
2300,5,4,38,2,23,3,13,6,2,2
2301,5,4,69,4,11,3,20,1,2,2
2302,14,2,1,3,22,4,5,4,2,2
2303,2,1,20,3,17,3,12,6,2,2
2304,23,1,52,1,1,2,24,1,2,2
2305,10,2,54,3,20,4,23,3,2,2
2306,8,1,44,2,7,3,2,3,2,2
2307,7,1,59,3,20,4,10,5,2,2
2308,20,2,77,3,9,1,11,4,2,2
2309,23,1,62,2,21,4,10,1,2,2
2310,6,2,76,1,7,1,26,1,2,2
2311,7,1,49,2,6,2,22,5,2,2
2312,21,3,9,3,7,2,24,1,2,2
2313,25,2,11,3,23,3,13,3,2,2
2314,6,2,12,2,2,3,23,4,2,2
2315,8,1,76,4,4,4,20,2,2,2
2316,22,2,60,2,10,4,11,1,2,2
2317,21,3,20,3,25,4,14,5,2,2
2318,11,4,15,2,18,3,23,4,2,2
2319,10,2,9,3,24,2,7,6,2,2
2320,15,3,19,4,22,4,26,3,2,2
2321,18,3,36,2,14,2,13,3,2,2
2322,15,3,12,2,1,4,6,4,2,2
2323,5,4,65,1,11,2,21,6,2,2
2324,7,1,74,3,24,4,23,2,2,2
2325,5,4,9,3,4,4,11,3,2,2
2326,4,3,36,2,5,3,20,1,2,2
2327,20,2,44,3,13,4,2,5,2,2
2328,20,2,75,2,19,4,18,1,2,2
2329,14,2,17,2,13,1,2,2,2,2
2330,9,1,78,1,21,2,24,3,2,2
2331,1,1,44,3,15,3,5,6,2,2
2332,16,1,58,1,14,2,19,1,2,2
2333,16,1,34,4,14,1,2,6,2,2
2334,17,2,58,2,1,2,14,4,2,2
2335,4,3,60,3,9,3,18,5,2,2
2336,5,4,18,2,2,3,15,6,2,2
2337,2,1,75,2,9,4,7,3,2,2
2338,4,3,57,1,23,1,12,6,2,2
2339,21,3,49,1,20,1,16,2,2,2
2340,17,2,46,3,13,2,10,4,2,2
2341,3,2,5,2,6,3,2,5,2,2
2342,11,4,12,3,21,3,21,2,2,2
2343,20,2,70,2,14,1,25,5,2,2
2344,22,2,30,2,19,3,20,1,2,2
2345,15,3,73,4,11,1,11,2,2,2
2346,25,2,13,1,15,4,9,2,2,2
2347,11,4,48,3,4,4,7,5,2,2
2348,2,1,45,1,8,1,18,2,2,2
2349,18,3,65,2,15,2,25,4,2,2
2350,3,2,15,2,15,1,15,5,2,2
2351,18,3,7,2,22,4,18,3,2,2
2352,24,2,31,1,6,1,25,6,2,2
2353,4,3,27,2,25,1,4,6,2,2
2354,8,1,52,2,24,1,17,5,2,2
2355,3,2,59,2,3,3,24,4,2,2
2356,20,2,16,1,18,4,17,4,2,2
2357,1,1,39,2,8,3,6,3,2,2
2358,17,2,48,3,6,1,18,1,2,2
2359,24,2,74,3,17,2,14,5,2,2
2360,16,1,62,1,7,2,9,1,2,2
2361,8,1,61,3,20,1,23,1,2,2
2362,16,1,45,2,8,2,19,1,2,2
2363,12,2,22,2,4,1,3,5,2,2
2364,22,2,60,4,17,4,18,2,2,2
2365,23,1,41,3,13,4,18,3,2,2
2366,21,3,72,1,16,4,1,4,2,2
2367,18,3,47,3,4,4,12,2,2,2
2368,22,2,66,3,9,4,10,5,2,2
2369,23,1,19,2,11,3,9,5,2,2
2370,24,2,4,2,6,4,22,5,2,2
2371,18,3,52,2,2,2,15,6,2,2
2372,22,2,6,2,5,4,13,4,2,2
2373,4,3,20,4,20,2,7,2,2,2
2374,10,2,1,2,8,2,25,2,2,2
2375,7,1,54,3,16,4,23,5,2,2
2376,1,1,44,3,16,1,5,4,2,2
2377,7,1,75,4,6,2,17,2,2,2
2378,3,2,75,3,12,1,16,4,2,2
2379,16,1,52,3,21,3,3,6,2,2
2380,9,1,58,2,16,2,16,1,2,2
2381,16,1,47,2,2,1,1,4,2,2
2382,15,3,4,2,21,3,21,3,2,2
2383,24,2,41,2,22,2,15,2,2,2
2384,1,1,53,3,7,2,25,1,2,2
2385,3,2,16,3,9,4,9,1,2,2
2386,16,1,12,2,4,1,14,2,2,2
2387,22,2,14,3,3,3,5,5,2,2
2388,9,1,76,2,7,3,16,1,2,2
2389,6,2,49,2,16,1,17,6,2,2
2390,5,4,68,2,23,2,7,6,2,2
2391,17,2,45,4,25,4,22,2,2,2
2392,17,2,55,2,2,4,22,4,2,2
2393,12,2,43,3,20,2,2,1,2,2
2394,22,2,78,2,4,4,26,1,2,2
2395,15,3,28,3,16,1,5,1,2,2
2396,3,2,64,2,6,4,11,1,2,2
2397,17,2,63,2,14,2,13,1,2,2
2398,23,1,7,3,2,1,5,6,2,2
2399,11,4,62,2,15,4,19,3,2,2
2400,6,2,25,3,1,2,8,6,2,2
2401,23,1,69,2,16,4,18,4,2,2
2402,4,3,57,2,17,4,18,5,2,2
2403,16,1,70,2,4,4,14,3,2,2
2404,19,2,3,2,12,1,20,5,2,2
2405,19,2,14,3,6,4,7,1,2,2
2406,12,2,78,4,20,1,26,5,2,2
2407,16,1,38,2,10,4,23,5,2,2
2408,19,2,19,2,1,3,6,2,2,2
2409,21,3,36,4,2,1,18,4,2,2
2410,13,1,18,3,25,2,6,6,2,2
2411,18,3,24,2,13,3,13,3,2,2
2412,10,2,77,2,6,3,3,3,2,2
2413,11,4,32,2,17,4,19,1,2,2
2414,19,2,76,4,23,1,3,1,2,2
2415,22,2,7,2,11,3,13,4,2,2
2416,5,4,15,4,11,1,19,5,2,2
2417,15,3,64,1,2,3,16,4,2,2
2418,1,1,5,2,14,1,9,5,2,2
2419,14,2,50,1,10,1,16,4,2,2
2420,24,2,21,2,3,1,3,4,2,2
2421,11,4,68,1,9,4,18,3,2,2
2422,21,3,27,3,17,2,22,5,2,2
2423,13,1,63,2,16,4,24,6,2,2
2424,1,1,62,2,18,3,4,3,2,2
2425,13,1,38,2,16,4,21,4,2,2
2426,18,3,30,1,14,3,6,1,2,2
2427,11,4,23,2,14,1,22,3,2,2
2428,11,4,7,2,18,2,9,5,2,2
2429,25,2,19,2,23,2,20,4,2,2
2430,21,3,38,4,13,3,20,5,2,2
2431,11,4,81,4,24,3,19,2,2,2
2432,10,2,54,1,14,1,10,2,2,2
2433,11,4,47,2,16,4,4,6,2,2
2434,25,2,54,2,3,2,10,5,2,2
2435,7,1,26,2,4,2,26,6,2,2
2436,21,3,8,1,2,1,21,3,2,2
2437,25,2,5,2,25,1,3,6,2,2
2438,21,3,40,4,12,4,10,6,2,2
2439,12,2,1,1,6,4,10,2,2,2
2440,8,1,25,2,13,3,4,5,2,2
2441,22,2,71,2,19,2,23,5,2,2
2442,13,1,17,2,2,1,23,3,2,2
2443,3,2,76,3,23,4,23,3,2,2
2444,1,1,11,2,9,2,10,1,2,2
2445,16,1,46,1,7,1,13,2,2,2
2446,16,1,77,2,4,3,17,6,2,2
2447,17,2,46,3,16,2,5,1,2,2
2448,14,2,28,3,16,1,8,6,2,2
2449,9,1,6,1,23,1,6,3,2,2
2450,5,4,37,1,23,1,17,2,2,2
2451,25,2,57,2,12,1,21,5,2,2
2452,22,2,41,2,18,1,10,6,2,2
2453,17,2,48,3,18,4,17,2,2,2
2454,24,2,76,4,6,2,22,6,2,2
2455,7,1,53,2,12,4,22,2,2,2
2456,2,1,79,3,11,2,10,2,2,2
2457,12,2,64,2,9,4,9,1,2,2
2458,8,1,18,2,13,1,12,1,2,2
2459,25,2,66,3,22,1,22,3,2,2
2460,22,2,17,3,23,1,19,1,2,2
2461,12,2,17,1,11,4,16,6,2,2
2462,16,1,67,3,19,3,24,4,2,2
2463,14,2,80,4,15,2,19,5,2,2
2464,3,2,2,4,10,3,9,5,2,2
2465,11,4,65,3,21,4,4,2,2,2
2466,15,3,44,2,4,2,20,3,2,2
